x,y
45.33127796,19.03920447
45.20603819,18.12623516
44.9212757,17.25105296
44.68261302,16.35271437
44.6367018,15.36751109
44.77537097,14.42253117
44.85944817,13.50835561
44.70553563,12.57488235
44.6065284,11.68727384
44.54333313,10.75247788
44.43911673,9.78823058
44.40450039,8.880491668
45.86993466,8.487370672
1.0,1.0
45.0,16.0
45.25773272,16.18959596
45.64660945,17.01342122
45.92509265,17.90970544
45.97856008,18.89665881
45.87966149,19.88106011
45.94839674,20.81223456
45.68403209,21.76237263
45.52350936,22.72013691
45.09415085,23.59589414
44.81995137,24.36829406
44.33301391,25.17755419
44.06993,25.99985481
43.61233469,26.76393136
42.89090447,27.28081525
42.35901662,27.95421714
41.49542535,28.36986557
40.73408045,28.92130525
39.91041443,29.32273758
39.08234258,29.71309766
38.20880507,29.83728456
37.29511419,30.04274811
36.49528824,30.1635744
35.60373897,30.40040208
34.7869642,30.76730992
33.83729503,30.59651061
32.99687433,30.44473185
32.11032327,30.41261401
31.18206925,30.30180102
30.50279058,29.78784456
30.18370115,28.9199865
29.94942453,28.07823707
30.33822145,27.16971976
30.61844178,26.29200579
30.86515869,25.44829504
31.17191311,24.62154143
31.57491197,23.78229981
32.16091299,23.07607946
32.67808428,22.33948243
34.0,22.0
1.0,1.0
40.0,36.0
39.0,35.0
38.71910895,34.17276572
38.32236014,33.36336996
37.77381945,32.65581013
37.07314433,32.19010491
36.32444601,31.66143689
35.54394894,31.40803443
34.94399815,30.6741032
34.36472622,29.91030448
33.81098971,29.24686441
33.42908875,28.45083982
32.68470518,27.9008693
31.8759452,27.58780457
31.07120488,27.27763997
30.2605456,26.76357847
29.63277508,26.02677174
29.04869571,25.30942953
28.5569715,24.57278763
27.80602198,24.04374305
27.29540971,23.41759424
26.99954786,22.59121502
26.18482481,22.20540563
25.27197987,22.07918806
24.3990267,21.86082688
23.77059953,21.41177751
23.01306674,20.94033681
22.09865596,21.0281094
21.51798175,20.26668727
22.0,19.0
22.0,18.0
23.0,18.0
22.69332292,18.4620635
22.17447097,17.81706566
21.43340908,17.28933962
20.77600829,16.80500543
19.98336077,16.3245928
19.14465908,15.96434097
18.4517684,15.34154709
17.59098881,15.07356914
16.74408524,15.11776779
15.86289333,15.09936586
15.00743015,15.04673048
14.07569627,15.06161669
13.09633512,15.04370631
13.0,16.0
14.0,17.0
13.0,18.0
12.90658926,18.30884502
11.94803395,18.18676911
10.99651927,18.1270786
10.14800277,17.80288883
8.778361293,16.77580865
8.0492352,17.26446
7.248072076,17.07552007
6.560944115,16.4086767
6.120203982,15.59235909
5.92139525,14.7302079
5.881583036,13.83094888
5.875794655,12.91688451
6.222262728,12.07199294
6.561217539,11.23289212
6.962917507,10.41157853
6.971131157,9.543212799
6.889344513,8.724292998
6.979213061,7.919303563
6.973523196,7.035754784
1.0,1.0
7.0,18.0
8.0,17.0
9.0,17.0
9.647122064,17.54327241
9.854659353,18.35008656
10.59446873,18.88055122
11.01003584,19.69303782
11.76602068,20.18721379
12.44737457,20.76351936
13.09526874,21.43076963
13.62957653,22.09773404
14.36748706,22.55590927
14.95496161,23.12983401
15.70165002,23.57281953
16.38427071,24.25030452
17.14475866,24.53576664
17.7881184,25.15199012
18.69334492,25.20100798
19.60911507,25.42517825
20.3926473,25.20121326
21.22680456,25.12622243
22.02489672,24.92237879
22.58235322,24.18717829
22.97106921,23.38570051
23.42450577,22.63600643
24.10764201,22.02461027
24.79905815,21.48873308
25.47808804,21.07648729
26.09515453,20.33122351
26.79803264,19.77209115
27.58037014,19.72564895
28.32730153,19.18849992
28.99554007,18.70493572
29.87958946,18.58509146
30.68576537,18.82148839
31.50772552,19.17406774
32.16243729,19.79007376
32.83322809,20.43379854
33.33567006,21.17128228
33.65134172,22.07378515
34.00625585,22.95823597
34.45223302,23.79733977
34.68616609,24.72994263
34.79713673,25.69724807
34.94730871,26.62963776
35.29858418,27.36969217
35.53805861,28.19269051
35.66723606,29.10569397
35.90482094,29.953118
35.88550227,30.85237112
35.70693362,31.71129674
1.0,1.0
15.0,39.0
16.0,38.0
16.0,37.0
17.0,37.0
18.0,33.0
18.29853998,32.25342909
18.53902186,31.45354077
19.30613461,30.95093748
19.8617991,30.29850361
21.01739648,30.19390463
21.61943161,30.86581164
21.91369866,31.66662951
22.53349957,32.26234686
23.18191632,32.87775667
24.0828075,32.9598351
25.04660107,32.95136071
25.97964151,32.843407
27.0,33.0
26.9244897,32.15026184
27.14499658,31.40535342
27.19427024,31.11491593
26.34601881,31.52332815
1.0,1.0
14.0,29.0
14.0,30.0
15.0,31.0
16.0,32.0
15.77380741,32.56434264
16.5911089,32.44928333
17.40699063,32.10576319
18.20708825,31.87797039
18.96482775,31.41691024
20.0,31.0
21.0,30.0
21.0,29.0
21.0,28.0
20.89695596,27.17313936
20.89545197,26.31251216
21.58461777,25.65116031
22.02445471,24.85258709
21.6933712,24.02684532
22.40237068,23.36464634
23.12537873,22.7449029
23.74467314,22.1092419
24.45591041,21.54333214
25.09755914,20.81673283
25.54347324,20.03527734
26.15802079,19.3582101
26.78790301,18.78853458
27.45428571,18.14385707
28.19902465,17.69720582
28.59983629,16.87348363
28.01200209,16.14475631
27.49708655,15.38241929
26.87236605,14.77403176
26.89425542,13.88833765
26.88309672,12.97240423
26.96506011,12.10190876
26.97002544,11.21981645
27.41660623,10.46045009
27.97516834,9.744641453
28.74120923,9.120653628
29.26133854,8.427451847
30.0027449,7.850204459
30.83877571,7.363654119
31.6934732,6.888708369
32.48509987,6.455469593
32.97154929,5.800922365
33.03405298,4.976550197
34.00541032,4.964798318
34.0,5.0
34.95708587,4.927556387
35.89990245,4.938877509
1.0,1.0
31.0,21.0
30.2235966,22.51830237
29.53082147,22.00151286
28.85372344,21.38049996
28.06798201,20.87744263
27.24895544,20.55962885
26.33595793,20.2889661
25.43973238,20.00069818
24.59560251,19.72317261
23.78844524,19.63200737
22.92980088,19.73411767
21.9933087,19.86239127
21.47990622,19.72523118
20.93467869,20.31708981
20.37929022,21.03286913
19.82389691,21.69828702
19.48001527,22.49286622
18.61398889,22.71425813
17.69846922,22.87021421
16.76322351,22.99404279
15.81392542,23.10628014
14.88645527,23.22269147
13.97100439,23.42577828
14.0,23.0
13.33432409,22.37692388
12.90017011,21.61170348
1.0,1.0
39.0,34.0
39.19608511,33.76695128
38.50358839,33.14449938
38.07797689,32.48973976
38.02305698,31.61764783
38.0601371,30.75478694
37.55097269,30.00941747
37.16668956,29.27500792
36.58040601,28.60280258
35.87705013,28.11469537
34.98387925,27.75681068
34.19306312,27.297178
33.48697495,26.73392027
32.96402537,26.14457254
1.0,1.0
4.0,33.0
3.0,32.0
3.0,31.0
4.0,30.0
4.864490498,29.72018706
5.558544149,30.0355034
6.121054458,30.7775942
7.03553028,31.13689919
7.693341125,31.6551147
8.622137133,31.77653277
9.406744953,32.07532859
10.28422317,32.23758185
11.20505668,32.27789204
12.06622888,32.48178606
12.96283887,32.54068795
13.66711259,31.91277413
14.53280369,31.50048191
15.42838474,31.49335597
16.28372842,31.13939407
16.95669779,30.57722412
18.0,31.0
19.0,31.0
19.0,32.0
18.73835949,32.22681251
19.47696658,31.78422865
19.84144994,30.95369701
20.29965404,30.18653462
20.53222917,29.40949375
21.10184153,28.71662815
21.0,28.0
20.89695596,27.17313936
20.89545197,26.31251216
21.58461777,25.65116031
22.02445471,24.85258709
21.6933712,24.02684532
22.40237068,23.36464634
23.12537873,22.7449029
23.74467314,22.1092419
24.45591041,21.54333214
25.09755914,20.81673283
25.54347324,20.03527734
26.15802079,19.3582101
26.78790301,18.78853458
27.45428571,18.14385707
28.19902465,17.69720582
28.59983629,16.87348363
28.01200209,16.14475631
27.49708655,15.38241929
1.0,1.0
14.0,5.0
15.0,6.0
15.0,7.0
14.0,7.0
13.0,7.0
13.0,8.0
13.1777235,8.862084581
13.93941856,9.353837531
14.80381752,9.694569492
15.17424258,10.56482749
15.90063638,10.97379536
16.84427763,10.97928438
17.81455645,10.98172621
18.73441526,10.96096024
19.25689812,11.55084477
19.74590025,12.30959526
20.32880028,12.96608275
20.67580901,13.78357923
20.91936112,14.63580556
21.02849478,15.57867512
21.54680609,16.30306014
22.02766091,17.00845769
22.06928188,17.88635264
22.0,18.0
21.61478037,18.86049772
21.71912262,19.66201966
21.65527988,20.49516066
21.82372743,21.3948591
21.59437232,22.20008756
21.07850689,22.94322585
20.51996789,23.68625328
20.0,24.0
19.0,23.0
19.0,22.0
18.85375749,21.98897962
18.2104679,22.6655708
17.79095838,23.39022405
17.36662795,24.12432911
16.91204635,24.86112099
16.42535743,25.59592729
16.0,26.0
16.1418332,26.8442044
16.29671367,27.71613158
16.51618427,28.62578366
16.72213816,29.4754124
1.0,1.0
5.0,7.0
6.0,8.0
6.782955774,8.471662719
6.966143345,9.385976
6.980851511,10.35265276
6.977460401,11.32009322
6.902167291,12.24712265
6.935146256,13.12917714
6.0,13.0
5.0,13.0
5.0,14.0
5.0,15.0
5.0,16.0
6.0,17.0
6.0,18.0
7.0,18.0
8.0,18.0
9.0,18.0
9.0,17.0
9.746628639,17.37351085
10.15910199,18.11329877
11.11485888,18.13781696
12.06968945,18.07734704
12.94874701,17.80581157
13.77881847,17.60719282
14.6365391,17.56754202
15.55099561,17.30853146
16.49549297,17.22383398
17.36789771,17.2043885
18.28015993,17.28133324
19.14959371,17.1472423
19.94618106,16.819887
20.78161862,16.98157041
21.66602162,16.95404756
22.51044409,17.26904238
23.3097974,16.79560939
24.06120218,16.37484174
24.61775555,15.73315661
25.40857057,15.21927471
26.21008156,14.93776292
26.98323708,14.52791844
26.95062502,13.56351852
26.98368501,12.65817835
26.96866222,11.8266191
27.05936124,10.97517919
27.89263931,10.50942108
28.74633292,10.06086799
29.57846114,9.617046343
30.48185778,9.444048227
31.36585726,9.161445743
32.29339039,8.821294577
32.98728299,8.264585888
32.88661636,7.403294562
32.97918236,6.507591811
32.98303797,5.685512702
33.00461205,4.828206915
33.93451878,4.793695046
34.89769914,4.894215102
35.86515622,4.962411517
36.70162695,4.884599845
37.65140382,5.119232479
1.0,1.0
25.0,18.0
24.84350727,18.19675052
24.83204876,17.2147549
24.97646238,16.25206677
25.06183104,15.2905545
1.0,1.0
12.0,44.0
13.0,44.0
13.7055771,43.55967452
14.39810343,42.97445351
14.79291707,42.18020381
15.06035415,41.2993137
15.39138692,40.48145179
15.0,41.0
16.0,42.0
17.0,43.0
17.63381177,42.59732179
18.22019133,42.02398861
18.0,42.0
18.62779222,41.42946371
19.39463295,40.90740975
19.91318922,40.13888235
20.61701546,39.58367369
21.04832634,38.77224229
21.36278222,37.87377581
21.83778149,37.10037418
22.29690158,36.32217707
22.53587544,35.4641158
22.64483921,34.5102087
22.81406827,33.5512442
22.84794593,32.75157096
23.45025103,32.06496504
23.61950275,31.25591841
24.44632804,31.08068433
25.36299431,31.11858915
26.2226961,31.04672843
27.11559165,30.99804474
28.69881558,30.71241758
28.93261542,29.87766645
28.97218267,29.05417292
29.27885576,28.23296224
29.48530021,27.32366939
29.60187677,26.43535691
29.90599671,25.62295232
29.89751058,24.64531287
30.17310735,23.80707835
30.06157517,22.91131439
29.61203679,22.07332558
29.43031521,21.20551192
28.93445556,20.38858394
29.89982376,21.11483156
30.15380158,20.2929518
1.0,1.0
40.0,25.0
41.0,26.0
41.0,27.0
42.0,27.0
42.18584886,26.95892128
42.74231145,26.28924751
43.30604203,25.62616909
43.31815527,24.72714236
43.75588883,23.88391561
44.23389934,23.15005512
45.02611656,23.11579441
45.5188684,22.34246932
45.8035709,21.52894793
45.68851974,20.59139
45.77075248,19.73503696
45.97567894,18.85991506
46.13288586,17.89581728
45.3249787,18.35616606
45.1522989,17.48285173
44.9916526,16.57462091
44.83425201,15.68053768
44.42712074,14.81178354
44.19838559,13.94149408
43.70626281,13.11608401
43.15560887,12.37314608
42.74647865,11.50364891
42.26437352,10.69759931
41.63646209,10.04499247
41.06493075,9.315289071
41.29893321,8.504576372
42.17840795,9.712864575
42.91635002,9.120466547
1.0,1.0
21.0,30.0
20.73504867,29.80380516
21.07622186,30.58574369
20.44449373,31.33051288
19.85496299,32.04340693
19.17365914,32.64988855
19.0,33.0
18.26994233,33.38753019
17.41550143,33.80230287
16.69306929,34.37749835
1.0,1.0
7.0,9.0
6.96807824,9.459507517
6.980835663,10.35353549
6.976552025,11.31074545
6.923506464,12.17806597
6.946443454,13.14606455
6.0,13.0
6.0,14.0
6.0,15.0
6.0,16.0
7.0,17.0
8.0,17.0
9.0,17.0
9.852373639,17.13690442
10.73845416,17.36319481
11.38096515,17.90026873
12.23211405,18.11316898
13.03692375,18.59873457
13.67738539,19.11543713
14.42544963,19.6699855
14.78139399,20.45667432
15.55920035,20.91258356
16.038212,21.6202209
16.67986045,22.28479702
17.17932398,22.97064165
17.39457052,23.76556099
18.0,24.0
19.0,23.0
20.0,22.0
20.0,21.0
19.70223545,21.12831217
20.53641698,21.52730209
21.36484696,21.93464624
22.01118082,22.60949785
22.92985945,22.79559289
23.75003961,22.94140711
24.60859084,22.97163284
25.40773791,22.69049077
26.14600611,22.71693619
26.96538958,22.93505632
27.64762381,23.59411137
28.46139834,23.86142907
29.27261586,24.14139444
29.99164742,24.66460126
30.78655269,25.04264169
31.48013374,25.69796566
32.15683826,26.26858066
32.77011036,26.98132868
33.39234387,27.64260495
33.90395595,28.40758946
34.41001807,29.19170546
34.96264792,29.77625763
35.49660568,30.51909529
36.03517819,31.20792781
36.53952307,31.94744764
36.91175456,32.71306278
37.46364757,33.475377
38.03156652,34.25861713
38.52830441,34.9245146
39.38035066,35.24841377
39.94901531,35.95073708
40.34817869,36.70722538
41.14334996,37.23030887
41.76146115,37.78154911
42.46909019,38.35983823
1.0,1.0
17.0,17.0
16.0,18.0
16.0,19.0
16.0,20.0
16.0,21.0
17.0,22.0
18.0,23.0
19.0,22.0
20.0,22.0
21.0,21.0
21.65156808,20.34850917
22.60117064,20.36083122
23.54915223,20.48925156
24.44257418,20.67455815
25.3469738,20.63887584
26.21109987,20.61425662
27.01078212,20.40521098
27.90486158,20.4403147
28.70444836,19.9734382
29.60178018,19.85921998
30.38371968,19.44411544
31.27000673,19.21398379
31.98409192,19.63209572
32.57278687,20.41582283
33.21151119,21.12664198
33.97448051,21.69995823
34.4180146,22.51660298
34.90931203,23.2949941
34.97920715,24.23995776
34.49334935,24.98618841
33.90863845,25.58365773
33.92418562,26.35751918
34.53620202,27.05794801
35.22156319,27.58247604
35.94837411,28.17646979
36.60524707,28.76320111
37.3315763,29.16431281
38.1470528,28.77738761
39.00449698,28.31210198
39.79443815,27.83819064
40.45872888,27.17357003
41.11689905,26.51410817
41.83860039,26.02336297
42.4181812,25.39805518
43.13758458,24.89863212
43.64469276,24.1605306
44.24133531,23.55292108
45.02107347,23.23824064
45.67755507,22.61069245
45.64801054,21.72312857
45.53631488,20.83696971
45.37342484,19.90643996
45.38723074,18.99560747
45.00795205,18.12397055
44.66057442,17.32629183
44.33448981,16.49684202
43.84303471,15.77765455
1.0,1.0
28.0,5.0
29.0,6.0
28.76642346,6.812334252
28.3385057,7.570262603
28.1022083,8.45848788
27.53828723,9.178402312
26.89103047,9.643321539
25.93451044,9.637777629
25.13476217,9.990181282
25.00299072,10.8529508
25.02179059,11.84274433
25.0150644,12.76056964
25.10113133,13.62275471
25.07558921,14.50746966
25.24456243,15.39641785
24.82818969,16.17468226
24.12122239,16.74625632
23.41669806,17.32686954
22.54981696,17.30533442
21.83896574,17.89279779
22.52389517,16.76783059
21.75623196,16.53322961
20.90562965,16.463429
20.07937379,16.25473144
19.2239242,16.20952916
18.49481097,16.73009937
17.70588336,17.18008644
17.10291911,17.84594402
16.58530563,18.61978314
15.87120819,19.20376345
15.94272551,20.20120281
1.0,1.0
41.0,28.0
40.19801848,28.54172181
39.33454586,28.36309987
38.51587381,28.34850524
37.60099846,28.25480941
36.80543098,27.81864914
36.10825233,27.32558976
35.22897047,27.01310146
34.41006809,27.23828854
33.52001892,27.0867874
32.67712315,26.94117838
31.83854925,26.86448985
30.95801638,26.76382149
31.0,25.0
30.18301163,25.06608522
29.49997811,24.83876793
28.73693966,24.25049847
27.99582802,23.61106888
27.18358994,23.15245266
26.60539888,22.52028166
25.8417311,22.04944356
24.95275945,21.85923649
24.13874394,21.39697242
23.29134787,20.91956112
22.42578274,20.73973147
21.63469705,20.44851956
21.84551978,20.61459068
21.38781132,19.80992325
20.84504462,19.07679357
20.14529271,18.59109642
19.63013003,17.87946796
18.80665732,17.38854123
17.95840293,17.15872043
17.12454651,16.84743686
16.43326595,16.24445425
15.67149226,16.11140774
14.93122773,16.70555589
14.04284172,17.00243037
13.20887836,17.4283188
12.3345994,17.1429918
12.2886185,17.51430451
11.59266103,18.11002842
11.00298608,18.79369617
10.45060581,19.49160758
9.619624504,19.95684975
8.962626917,20.45698745
8.158554843,20.805914
7.392148159,20.78764344
6.512337586,20.83848691
5.683785005,20.68064393
4.896536733,20.67436841
4.524084499,19.85719521
4.152261402,19.06620575
3.989184771,18.17679565
3.486877632,17.42268164
3.360656342,16.45263914
3.323517523,15.5437901
3.433608069,14.60110584
3.807170066,13.75353053
4.062240526,12.84796981
4.303373231,11.92784671
4.600982295,11.04053179
4.731369725,10.14435745
5.19823027,9.26888773
1.0,1.0
29.0,16.0
29.0,17.0
28.0,18.0
27.0,18.0
26.0,17.0
26.0,16.0
26.0,15.0
26.0,14.0
25.33949423,14.644677
24.89439782,15.39406053
24.40922314,16.14527264
23.85104816,16.80918511
23.77309888,17.754152
23.4284156,18.53683342
23.36571284,19.387702
22.97905628,20.13767418
22.03994949,20.1286955
21.47990622,19.72523118
20.93467869,20.31708981
20.37929022,21.03286913
19.82389691,21.69828702
19.48001527,22.49286622
18.61398889,22.71425813
17.69846922,22.87021421
16.76322351,22.99404279
15.81392542,23.10628014
14.88645527,23.22269147
13.97100439,23.42577828
14.0,23.0
13.33432409,22.37692388
12.90017011,21.61170348
1.0,1.0
43.0,5.0
42.27390529,5.366768864
41.55334233,4.774976696
40.77499376,4.396086041
39.87478346,4.199390584
38.87699651,4.231910942
37.90279726,4.298698231
36.92020491,4.376369069
35.96974155,4.480750445
35.02793359,4.609289636
34.1510895,4.959954358
33.16162192,4.988183283
32.20211412,5.132567681
31.30125885,5.366171055
30.44107648,5.678938871
29.62374113,6.010936221
28.80321466,6.377557305
28.10132787,6.869823488
27.31960694,7.298792683
26.56072994,7.748884316
25.94724094,8.444015036
25.1992703,8.957523079
25.05606514,9.82398859
25.0058497,10.74692995
25.00953827,11.68092745
25.05371798,12.62619752
25.01168361,13.47890895
25.0344283,14.37201684
24.84941414,15.24397518
24.34246318,16.07842469
23.84119337,16.76876131
23.4543961,17.64926211
22.95226315,18.37763497
22.88494814,19.25482066
22.48408823,20.03255971
22.12130576,20.82476738
21.57984523,21.50194888
21.19801656,22.21097135
20.77657333,22.97498029
20.24055458,23.65988212
19.99960609,23.13208597
19.19441235,23.65767214
18.47345788,24.25712394
17.82776888,24.88582421
17.13022871,25.50253467
16.3630171,25.95511264
15.79767742,26.52816128
15.35354452,27.35540046
15.1617301,28.22236346
15.01775184,29.11718183
15.00017799,30.0828558
1.0,1.0
17.0,24.0
17.21305186,24.28539949
17.74010667,23.55191435
18.14281505,22.7679506
18.0,23.0
18.54757037,22.31251443
19.26118975,21.93760803
19.97626383,21.43254597
20.71484735,21.07716923
21.62232123,20.84253829
22.38522598,20.5876685
23.14174308,20.00489307
23.76050902,19.3892981
24.08485898,18.46975371
23.0,18.0
22.0,19.0
21.55939216,18.15803315
21.166601,17.34163089
21.09738314,16.50115653
1.0,1.0
41.0,26.0
40.0,26.0
40.0,27.0
40.0,28.0
39.66360277,28.00880645
38.89817994,27.5492249
38.22384568,27.04215799
37.30724692,27.17310368
36.45503356,27.04325909
35.56625408,27.23070969
34.83168482,26.93996496
34.28297903,26.16571372
33.73620837,25.45870419
33.08052974,24.80990435
32.29987683,24.22959837
31.71558074,23.52335197
31.36698424,22.6981269
30.84725081,21.99030017
30.10785114,21.44106824
29.35650639,20.921971
28.60249487,20.45083549
27.97448321,19.88274044
27.06433334,19.66669968
26.44856398,19.07888625
25.74187312,18.68756145
25.05420193,18.13091761
24.18831216,17.83539958
23.35045705,17.49548053
22.54955443,17.29202198
21.70399182,17.04410608
20.93638095,16.68596685
20.19085857,16.40484264
19.65641384,15.66562653
19.02042114,15.14093484
19.17546723,14.18853342
19.2075241,13.21742964
19.36829064,12.39582344
19.39753777,11.45535027
18.9602831,10.70047401
18.20782929,10.07973485
17.65711383,9.352531487
16.89203156,8.85782045
16.10501777,8.409487678
15.27509005,7.879659354
14.53601354,7.268622982
13.77935046,6.809954513
13.00385335,6.294713822
12.09041642,6.028335831
11.360905,5.490890161
11.02501637,5.133617092
10.12224087,4.737816301
1.0,1.0
22.0,25.0
22.28654666,26.03328565
21.4931015,26.38160405
20.87262099,27.0687356
20.6356153,27.96689823
20.99664535,28.8217386
21.55511251,29.54389857
22.12221311,30.22419487
22.82963325,30.86759785
23.26760896,31.67211387
23.74733734,32.37086612
24.53671917,32.87859499
25.49388745,32.98309236
26.40825657,32.93820221
27.28631714,33.06394971
28.07065685,33.37133333
28.60956204,34.10091215
28.93210995,34.90569208
29.81819185,34.98153827
30.71311552,34.95721945
31.57660761,34.95069225
32.2512318,34.41459607
32.0,34.0
33.0,33.0
33.0,32.0
34.0,32.0
34.31883887,32.3857154
33.94637199,31.58528291
33.4982993,30.95391814
33.27369892,30.22653804
33.54935968,29.3024152
34.03431181,28.46603087
34.43862533,27.62315846
35.10639171,27.19063335
36.02789845,27.32707605
36.98047266,27.07548543
37.9104199,27.06619484
38.81323607,27.03267492
39.59132852,26.59996303
40.33510151,26.04028463
41.06816212,25.52912031
41.60731866,24.81127059
42.38232572,24.36228224
43.27832166,24.43816071
44.14393829,24.38850566
44.93065191,24.08128236
45.27383307,23.18385373
45.57392005,22.247425
45.50796777,21.37688843
45.34087936,20.52232968
45.0566481,19.72968828
45.37824543,18.94433097
45.38369432,18.12818237
44.52603601,17.76484442
43.63760017,17.43311221
42.71243525,17.30784662
1.0,1.0
12.0,23.0
12.0,22.0
12.797135,22.33634831
13.59009164,22.80969097
14.26759876,23.25975654
14.88279351,23.90845777
15.69664435,24.24588825
16.5306541,24.5844158
17.0,24.0
17.0,23.0
17.43009737,22.73351782
18.22368734,23.1083133
19.04576529,23.35474633
19.86550305,23.65161536
20.38838184,24.40765135
19.0,25.0
19.0,24.0
19.0,23.0
19.0,22.0
20.0,21.0
21.0,20.0
22.0,19.0
23.0,19.0
24.0,18.0
25.0,19.0
26.0,19.0
26.0,20.0
25.0,21.0
25.31326227,22.25081509
26.16546064,21.90461417
27.08455623,21.89486502
27.86548494,22.25766701
28.56314652,22.81184755
29.20354448,23.40771341
29.81085688,24.13743446
30.32552849,24.9168048
30.92320696,25.56832984
31.49685243,26.29709732
32.34171139,26.6143237
33.01434426,27.06945035
33.63062445,27.62786836
34.16026785,28.42821174
34.76084799,29.03635974
35.30971686,29.74550541
35.58167125,30.58794718
36.87151446,29.86606992
37.20068979,30.71214953
37.6348774,31.54286676
38.11079718,32.33078364
38.20773239,33.22630118
38.39431873,34.16663553
38.74286921,34.93487525
39.2356596,35.68935674
39.27251768,36.57219627
39.252965,37.37484947
39.54034194,38.22906422
39.714911,39.10267016
40.20566219,39.91882339
1.0,1.0
7.0,40.0
8.0,41.0
9.0,41.0
10.0,41.0
11.0,41.0
12.0,41.0
13.0,41.0
13.0,40.0
13.7011596,39.32900674
14.49318246,39.03535286
15.3343895,38.95791459
15.70618931,38.15899259
16.25661391,37.48672398
16.0,36.0
16.0,35.0
16.0,34.0
16.58170555,33.31261051
17.16346903,32.60653204
17.61434314,31.80887216
18.04046649,31.0269009
18.90730437,30.70235153
19.65542559,31.58089056
20.26084626,30.94124144
20.85983158,30.28465461
21.1785287,29.5551928
21.14552941,28.67788562
21.01058261,27.82844791
21.00318106,26.9121573
20.92179438,26.10572486
21.12919321,25.27265708
20.85500364,24.39839752
20.10714496,23.88355281
19.67663332,23.05829105
21.63079283,23.32851477
21.72609688,22.47467862
21.92655696,21.66303683
22.14814641,20.7691114
21.69963552,19.96272314
21.06787439,19.19041099
20.4918528,18.3832898
19.97164319,17.56773094
19.76507032,16.73333537
19.15090963,16.0113054
19.02056191,15.21564218
19.41866521,14.42032771
19.34812571,13.50529341
19.46754087,12.61437778
19.47472085,11.76896791
19.49675862,10.89108984
18.72145802,10.67088104
1.0,1.0
25.0,22.0
24.59239179,22.60469157
23.80102674,22.26955137
23.01739591,21.79483021
22.12774415,21.5437682
21.2782025,21.81444108
20.4843085,21.68177868
19.66615477,22.1015789
1.0,1.0
45.0,45.0
44.0,45.0
43.0,44.0
42.0,44.0
41.0,44.0
41.0,43.0
41.0,42.0
41.0,41.0
40.0,41.0
39.0,40.0
39.0,39.0
40.0,39.0
41.0,39.0
40.40910576,38.32227366
39.91043017,37.61650137
39.38259717,36.86464559
39.01949138,36.01294818
39.01317092,35.08342996
38.57023808,34.29211648
37.90290132,33.68170744
37.26010814,33.21775869
36.70489103,32.61647781
35.79473757,32.42919337
34.95843345,32.09279368
34.17443352,31.78545675
33.33378226,31.55662606
32.65780123,31.04943254
31.89080062,30.64524168
30.98707194,30.80470236
30.12864782,30.87194455
29.44064433,30.23905484
30.0,30.0
30.1215017,29.14781093
30.51362287,28.31533606
30.86607891,27.49347897
31.28992539,26.78835495
31.65558119,26.00865952
31.99752899,25.21781043
32.46830643,24.49626132
32.43660938,23.60758435
32.64549282,22.74124206
32.68960346,21.88008526
32.58870867,21.02442565
32.44956241,20.1918753
31.82967571,19.56396998
31.13247827,18.96798201
30.37551081,18.56824123
29.52840749,18.10049073
28.94157321,17.44018701
28.578403,16.61683557
28.00144915,16.04489597
27.10048216,15.79285688
26.18098798,15.71162283
25.46414225,15.29006653
25.53406729,14.30646925
25.73979051,13.34852014
26.12263756,12.46204013
26.49545916,11.58130332
26.87743083,10.67621434
27.06972191,9.783602436
27.59851647,8.968980934
28.13244283,8.192528226
28.67824781,7.446676872
29.03789436,6.643309514
27.55859296,7.270355122
27.1525529,6.568784654
26.81247449,5.744015465
1.0,1.0
20.0,28.0
21.0,27.0
21.0,26.0
20.0,25.0
21.0,24.0
22.0,23.0
23.0,22.0
24.0,22.0
25.0,22.0
26.0,22.0
27.0,22.0
28.0,21.0
29.0,20.0
30.0,21.0
31.0,21.0
31.0,22.0
32.0,22.0
33.0,23.0
34.0,24.0
35.0,25.0
35.0,26.0
36.0,26.0
37.0,27.0
38.0,27.0
39.0,26.0
40.0,26.0
41.0,25.0
42.0,24.0
42.0,23.0
43.0,23.0
43.0,22.0
44.0,21.0
45.0,21.0
45.0,20.0
44.0,19.0
43.0,19.0
43.0,18.0
42.0,17.0
41.0,18.0
21.52642188,25.0882956
21.11896437,24.2626177
20.93883679,23.49093123
20.78587546,22.7120354
22.0,23.0
22.14697374,22.20856617
21.7010163,21.39405389
21.0,20.0
22.0,19.0
21.50269067,18.36430993
21.30188327,17.49427886
20.79686571,16.78078746
20.1214359,16.16055793
19.59435268,15.43983925
19.03899303,14.7135148
19.17121651,13.90714805
19.1215732,13.09511545
19.03100694,12.22986641
19.02247633,11.46346818
19.285151,10.66532456
18.42031371,10.28818967
17.47121604,10.01742865
16.63786098,9.707642616
15.71929902,9.535593505
14.87040865,9.237465557
14.069497,8.717988513
13.13595239,8.429157403
1.0,1.0
39.0,36.0
39.0,35.0
39.0,34.0
39.0,33.0
39.68622337,32.99776088
38.90610909,32.6144096
38.23997808,32.03746525
37.38911048,32.17956212
36.50614703,32.13599862
35.60205079,32.36406182
34.70977962,32.35621131
33.89497246,31.96229724
32.97789458,31.81020388
32.16574968,31.45093258
31.36218785,31.08904065
30.70020788,30.53054631
